authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
DjWbX4pLruGtjng7Ub8zo7ZuNiL7Jwz4CYsiuwcHPnPZ,17,HXWCVCPmYUF1gCsTgFzRBkShFs3VHnJmSAA8HGkrj8RA,1,0,1,2,0.000000002,2,0.000000002,0,-143128,0,0,1755646634
DRstxH3SY2FQ2rJUHdZKYDLCaXy1XF3nvv17gmgYRqfe,17,9oUjspa3oohDDx65qhoYqE4MZLc731BrPP6yaJHC46i8,1,0,1,2,0.000000002,2,0.000000002,0,-238,0,0,1736519437
DXip8KZcHuMXf9MUywGFn8XSNndDFFGGhofxxceBQhWD,17,Bt7Y8fveGXaaD77FozibkrxrHAnEGpkmou4E8qbv9bmD,1,0,1,2,0.000000002,2,0.000000002,0,4,0,0,1756644108
DYmp14Dd8L7dti9YtUNH48GgYFt8dykYkZcPtCYbuEJh,17,BpLH5vkBTEaF4xW3YFncYXeyaMxfXpqoXGC8M938zMFf,1,0,1,2,0.000000002,2,0.000000002,0,4,0,0,1735105388
E3JokDso7Y7GmNS1tVmEs64QhXJv9gMwQQAEs7AgwPKP,17,AoVARCpgNcHa65rs9tcgDiJCgKA56oHjzxKqQFzq3Pn7,1,0,1,2,0.000000002,2,0.000000002,0,-5929,0,0,1739086078
E4NxqShcE1ie8RVLDc4Z3Pv8vqZBtqLwsUoUq4iBPuf9,17,Gw8fn4tkzVm5idMzUBo3wh8bSos17468pUB2d3bNnRDd,1,0,1,2,0.000000002,2,0.000000002,0,-3214101,0,0,1768035816
EhQatZkvxGgY3pXL1a8Q8AsmxMkkEqEbUbW5hKa8ZWEY,17,4sC9YFZh7vyzR9ExZhAXdKNBtZK12FjJnWNYp8MXSefa,1,0,1,2,0.000000002,2,0.000000002,0,-1027365,0,0,1748986280
EjaHMjCvP4WUaRALaNi9izx3FEggDnzY3tEuAv42wRv8,17,8ZPF1chg8HRakfUhNwHkdpY6wCGvGBmXUhwgr8dNCAeM,1,0,1,2,0.000000002,2,0.000000002,0,-43197,0,0,1732551979
ETv2idiPjun5RReJNSLBd2RUMcYSBMqjFQxhVpLeDqkm,17,8QHx4QzbxZZnLGSfnQYCtT4orX2Pp2bHVnMCWtMfhGn5,1,0,1,2,0.000000002,2,0.000000002,0,-173496314,0,0,1761723969
EWsGiNuYFRrt4JTKNFBJ5dXoKGyTFxYde2s4kooEsfXq,17,EThqQvRdFwwiu5oJRBzgUhCSGE37fgfTmcYBHGAGZi5n,1,0,1,2,0.000000002,2,0.000000002,0,-628063275,0,0,1749345854
FffrafFFv3mnC7PbYBddM725bG9MAnwskXLzjrMHKkPS,17,ACvEepr4MG6ZWsyZ6tVwMauy2tvUvDWY6Rs428LFoT4R,1,0,1,2,0.000000002,2,0.000000002,0,3,0,0,1745237462
FMGN3StVfCKBY69pUrEAgnvX93ejPgeYNGNYaWaRfSTY,17,2fnFwdFPCT78DsBNeXJERX8r4jig9MGPeFLyaYFm1BQk,1,0,1,2,0.000000002,2,0.000000002,0,-24849153,0,0,1774150266
FPqdf9WkqCDwcRWbGfvWYXNiERnmZXpt5Vr9w7uiaXgr,17,CmSSprwTuc2WRYA9gPsj4DqJtxWEb5kun2GsFm4b2AUN,1,0,1,2,0.000000002,2,0.000000002,0,-61663824,0,0,1751419047
FrjXYwbYiEoeXFdK3c8WJXuuVFHGJ9dUUfC9oMhuamg3,17,5e1CA9xND3Ukd7TmVGKY4hfPP9HrDwCp2eicBKfpTywr,1,0,1,2,0.000000002,2,0.000000002,0,-47308,0,0,1770510110
FXinNDSpS5xP6oSbuztzto3GQ8tj2VAu2yr1vCBtCtzP,17,49ToivvXVAuXDR9Jic9WcwzqmfRueryEi1QJUULh6KDy,1,0,1,2,0.000000002,2,0.000000002,0,-9855,0,0,1773591859
GFAaV8r6aB8aYgD9MJnqgXPpJU1r19tH3hNKkmLjio1V,17,E1LE7BGCZwPbMwG5DWBvstasciKK19e6RbJMW3EWZrxL,1,0,1,2,0.000000002,2,0.000000002,0,-8646012,0,0,1761388588
GGSsPxHWmUTf2GD2TGG73RJfHQNsEQ3MaDNrbVxhGhB3,17,FRqoFNNScVzTXXHcVprfawb5ZJVeQ3QCpm8WjsLbQgo1,1,0,1,2,0.000000002,2,0.000000002,0,-178256,0,0,1753469218
GJpAENvGdnTL77TTCPmvc2bPLkezMLHsLMG9qVp4zcz,17,GWnhrv3T5H2TFDuN61Xz4UQftS2MM6gDTvwuWG6cx648,1,0,1,2,0.000000002,2,0.000000002,0,-98249,0,0,1769773590
GkBEaS3kYsJUUfpitWHjTqZZSHvVzS6RkBjHwHeRmjk4,17,CpsUtD543XTNZvqKsLkrtGWADKx2HhEe2ktCrQ4jnNys,1,0,1,2,0.000000002,2,0.000000002,0,-4251553,0,0,1751989783
HhHRFBq4gWFbtVBw5sstPkxRE5q49uBtiS74MVuYLMuy,17,JCNzSTskRQdu5dFrTRgE3M9MjKmRMLturZ5yPooBa2tJ,1,0,1,2,0.000000002,2,0.000000002,0,-1220712,0,0,1773224278
HJfkt893xh6ZYjLzkwERkEtGLnhxKcjbfj9YfFMTvr9L,17,4XjS7muYGSWYZJRBrp9q1hNMp7rujQe6oEyyLaHGQ7dE,1,0,1,2,0.000000002,2,0.000000002,0,-44814,0,0,1742861379
HSD2HJFfp6FQrZ49eEcA3ESvdLHext5Y4yLA9kZ63vko,17,3NpXDgY1QJrTn474XE9Xj18QjnNGS65MjgZhib3Uj4BC,1,0,1,2,0.000000002,2,0.000000002,0,-103837,0,0,1742865825
HTqam1fcKAuAZThHgydf55bnLyZWaK5SbLEyHhwNK3Dt,17,HGJ2hE3u7mtWzQSSiCNn7tY6qy8ivogLrMPRHN6yH4fX,1,0,1,2,0.000000002,2,0.000000002,0,-9927,0,0,1748223246
JFCXpkSzKsu197L6pbbzNGog9Xuq2XMGX9wM16GGNXE,17,FeWLfybreCg7KfDU9Naw3rqgbrv2rL53twQLhDUuEBpB,1,0,1,2,0.000000002,2,0.000000002,0,-181307,0,0,1769798291
M89ZBbxVAu5Co7DUFu9H4vSeq8NfbjchR9hMbmw3spg,17,AX5iQ8hAAthj5fC7LcdHchcVEytrBbLb4NjzMQk8vuUC,1,0,1,2,0.000000002,2,0.000000002,0,3,0,0,1731903937
WCHoMtTLfGdK9zaYpo21HswH8mJJtTpQ56wKGy2oJWT,17,6wRS9Y1757Zqex9qggESrohD585qk5zVUsesxRHvueia,1,0,1,2,0.000000002,2,0.000000002,0,-56039178,0,0,1774621707
